User_id,Username,Gender,Repo_id,commit_date,Project_size,Project_Tenure
6806998,eric-urban,male,12788049,1/27/2015,Small,One Year
7993237,coalescecreate,male,12800462,4/7/2016,Small,One Year
7876037,ddemoray,male,12815956,11/7/2016,Small,One Year
9291813,henriknyman,male,12833075,2/8/2016,Small,One Year
8112535,Sims24,male,12850967,9/25/2015,Small,One Year
153845,bastiensaquet,male,12856244,7/12/2016,Small,One Year
30816924,TracieVarnell,female,12864483,9/2/2016,Small,One Year
7925946,leoncarey,male,12867575,5/3/2016,Small,One Year
60424,timdiggins,male,12870968,6/13/2016,Small,One Year
6929685,benbieler,male,12877423,2/7/2015,Small,One Year
7433212,s7npaic,male,12881061,12/17/2015,Middle,One Year
7760238,s7nkuridza,male,12881061,12/17/2015,Middle,One Year
6984012,sbohez,male,12923928,2/12/2015,Small,One Year
7886184,Richard-Hordijk,male,12925435,8/10/2016,Small,One Year
25190866,agrml,male,12931185,11/11/2016,Small,One Year
7550387,glchisenhall,male,12948060,3/27/2015,Small,One Year
6831274,jessicasperling,female,12950040,6/9/2015,Small,One Year
7170117,andys2p,male,13002356,2/26/2015,Small,One Year
8052510,aixellent,male,13043085,7/30/2015,Small,One Year
8089392,PoonamG,female,13062778,5/12/2015,Small,One Year
7495053,yurykozyrev,male,13097880,4/15/2015,Small,One Year
12274390,weszuidema,male,13127520,7/25/2016,Small,One Year
7925946,leoncarey,male,13139381,5/3/2016,Small,One Year
7876037,ddemoray,male,13339514,11/7/2016,Small,One Year
7781901,thewassermann,male,13341677,10/1/2016,Small,One Year
6969765,YvesHorsmans,male,13357514,5/12/2016,Small,One Year
6809707,DeVerMyst,male,13378409,1/27/2015,Small,One Year
6750038,brightmer,male,13379644,1/21/2015,Small,One Year
7224164,srware,male,13385154,7/1/2015,Small,One Year
640469,ekulos,male,13391585,12/3/2016,Small,One Year
7876037,ddemoray,male,13395014,11/7/2016,Small,One Year
6971876,justin-zhao,male,13397446,2/16/2015,Small,One Year
6886481,CarthRonL,male,13408994,2/3/2015,Small,One Year
6809707,DeVerMyst,male,13411421,1/27/2015,Small,One Year
10360853,PeterVerzijl,male,13417239,11/2/2015,Small,One Year
6592208,michaelhglass,male,13422810,1/7/2015,Small,One Year
6646253,alexanderyshi,male,13436505,1/14/2015,Small,One Year
7876037,ddemoray,male,13444740,11/7/2016,Small,One Year
7135756,markbainflynet,male,13450991,3/18/2015,Small,One Year
7496117,tombry,male,13451758,4/25/2015,Small,One Year
6752938,danny185,male,13452966,1/21/2015,Small,One Year
7604827,monicasarbu,female,13456620,4/2/2015,Small,One Year
7211989,GerdHirsch,male,13461388,2/27/2016,Small,One Year
7781901,thewassermann,male,13477279,10/1/2016,Small,One Year
7278115,ahazeb,male,13492098,3/6/2015,Small,One Year
11393344,mmucci,male,13495134,2/1/2016,Small,One Year
7027136,PanteraLX,male,13503415,12/8/2016,Small,One Year
7876037,ddemoray,male,13511917,11/7/2016,Small,One Year
7925946,leoncarey,male,13516956,5/3/2016,Small,One Year
6744433,rzese,male,13517268,11/3/2015,Small,One Year
6780976,lebbah,male,13524204,3/31/2016,Small,One Year
6969765,YvesHorsmans,male,13531524,5/12/2016,Small,One Year
7876037,ddemoray,male,13535539,11/7/2016,Small,One Year
6725520,MichaelSiggelkowRnS,male,13595845,1/21/2015,Small,One Year
8082661,Catografix,male,13617167,10/29/2015,Small,One Year
7876037,ddemoray,male,13620582,11/7/2016,Small,One Year
6999530,andysterland,male,13628154,3/18/2015,Small,One Year
7027136,PanteraLX,male,13662553,12/8/2016,Small,One Year
7875173,kevinmeyvaert,male,13665344,10/28/2015,Small,One Year
7876037,ddemoray,male,13669122,11/7/2016,Small,One Year
11049823,claudioacanfora,male,13671197,1/5/2016,Middle,One Year
11049857,richardballard,male,13671197,1/5/2016,Middle,One Year
6636055,shrutih-cuelogic,female,13672907,1/14/2015,Middle,One Year
6636071,ganeshp-cuelogic,male,13672907,1/14/2015,Middle,One Year
6744433,rzese,male,13712869,11/2/2015,Small,One Year
6962320,seanhamlin,male,13717900,2/10/2015,Small,One Year
7876037,ddemoray,male,13734482,11/7/2016,Small,One Year
10890193,akurmi,male,13743256,12/19/2015,Small,One Year
7543349,jairomoldes,male,13745074,3/9/2016,Small,One Year
11998019,Spell28,male,13753845,7/28/2016,Small,One Year
7027136,PanteraLX,male,13797882,12/8/2016,Small,One Year
640469,ekulos,male,13798257,12/3/2016,Small,One Year
640469,ekulos,male,13810636,12/3/2016,Small,One Year
7925946,leoncarey,male,13876518,5/3/2016,Small,One Year
6908975,porld,male,13896945,4/1/2015,Small,One Year
7876037,ddemoray,male,13900333,11/7/2016,Small,One Year
11809317,simonrelet,male,13913427,3/22/2016,Small,One Year
10364748,doryworks,male,13928000,11/2/2015,Small,One Year
6774930,drboldt,male,13952057,1/30/2015,Small,One Year
1984701,piotrzadrozny,male,13965731,11/30/2015,Small,One Year
6788164,kirdik,male,13977346,1/25/2015,Small,One Year
7876037,ddemoray,male,14013741,11/7/2016,Small,One Year
7876037,ddemoray,male,14015318,11/7/2016,Small,One Year
640469,ekulos,male,14034221,12/3/2016,Small,One Year
7876037,ddemoray,male,14039310,11/7/2016,Small,One Year
6908832,flocor4,male,14048804,2/5/2015,Small,One Year
7049515,smarsh-gl,male,14053370,1/21/2016,Small,One Year
7876037,ddemoray,male,14055316,11/7/2016,Small,One Year
9288350,jeannyvaidya,female,14084416,8/27/2015,Small,One Year
7272366,AdamNowaczyk,male,14125426,8/10/2015,Small,One Year
6654179,reonardy,male,14125616,1/12/2015,Small,One Year
7663433,ashlandgraphics,female,14139953,4/6/2015,Small,One Year
6960672,kpshankar,male,14142351,2/10/2015,Small,One Year
6971876,justin-zhao,male,14157003,2/16/2015,Small,One Year
2129878,wojciechczerniak,male,14160873,3/26/2016,Small,One Year
6845782,fbalejko,male,14182905,1/30/2015,Middle,One Year
6887600,jszczepkowski,male,14182905,4/27/2015,Middle,One Year
6587955,BillMcGreaham,male,14187850,1/7/2015,Small,One Year
6780976,lebbah,male,14193882,1/25/2015,Small,One Year
6774397,scgordon,male,14217668,1/23/2015,Small,One Year
6968784,VSasyan,male,14228730,7/24/2015,Small,One Year
640469,ekulos,male,14244099,12/3/2016,Small,One Year
8066534,AndyWu2015,male,14247416,8/28/2015,Small,One Year
1984701,piotrzadrozny,male,14306981,11/30/2015,Small,One Year
6578544,thesqlpimp,male,14329303,1/6/2015,Small,One Year
6836847,jeremiah-de,male,14340532,1/21/2016,Small,One Year
6916800,bbeckers,male,14359298,2/9/2015,Small,One Year
6814330,jonathanbarton,male,14380485,4/7/2015,Small,One Year
6586554,ewan-was,male,14387058,1/7/2015,Small,One Year
11495875,geodatup,male,14388611,4/30/2016,Small,One Year
6762042,roger-cazangi,male,14399455,1/22/2015,Small,One Year
6739437,HabibMKhan,male,14478234,1/30/2015,Small,One Year
6552435,staurus12,male,14479080,1/2/2015,Small,One Year
8120544,LizPierce,female,14483076,5/13/2015,Small,One Year
640469,ekulos,male,14496025,12/3/2016,Small,One Year
8176064,hasahou,male,14503951,12/7/2015,Small,One Year
6744433,rzese,male,14512838,1/21/2015,Small,One Year
6744433,rzese,male,14512995,1/21/2015,Small,One Year
6888598,cuduco19,male,14587049,2/3/2015,Small,One Year
6598595,tarundhiraj,male,14602671,1/9/2015,Small,One Year
6625617,hugoochoa,male,14624692,1/5/2015,Small,One Year
6545421,diegocmaia,male,14627125,1/15/2015,Small,One Year
8059824,jordanrh1,male,14630917,7/7/2015,Small,One Year
8823894,djpl,male,14647409,7/23/2015,Small,One Year
6604583,TeodoraI,female,14659893,1/9/2015,Small,One Year
6550434,afni-rwcox,male,14681275,1/2/2015,Small,One Year
6640355,storskegg,male,14708277,1/14/2015,Small,One Year
1311605,aaronschmied,male,14731299,1/4/2015,Small,One Year
6573833,DmitryIsupov,male,14731723,1/8/2015,Small,One Year
6570921,blasianx,male,14733041,1/5/2015,Small,One Year
6809707,DeVerMyst,male,14751871,3/10/2015,Small,One Year
6577933,Kardux,male,14765344,1/6/2015,Small,One Year
7132868,chrstphe,male,14769144,2/24/2015,Small,One Year
6578478,Aphya,female,14771009,1/6/2015,Small,One Year
6594165,GeoffreyRockwell,male,14779901,1/7/2015,Small,One Year
6578478,Aphya,female,14790423,1/6/2015,Small,One Year
7754577,thatshussnain,male,14790549,4/14/2015,Small,One Year
7663433,ashlandgraphics,female,14799488,4/6/2015,Small,One Year
6581834,ArielBrumbaugh,male,14801271,1/6/2015,Small,One Year
7012378,SimonWilks,male,14815527,6/23/2015,Small,One Year
6589190,Tomteeast,male,14827225,1/7/2015,Small,One Year
7376723,KnKay,male,14830676,1/25/2016,Small,One Year
6591476,hn2fhl,male,14836142,1/7/2015,Small,One Year
640469,ekulos,male,14836206,12/3/2016,Small,One Year
6592601,jford2751,male,14836809,1/7/2015,Small,One Year
6595499,TAMQuiroz,male,14847786,1/7/2015,Small,One Year
6924800,cellfoneguy,male,14854514,2/15/2015,Small,One Year
6598595,tarundhiraj,male,14863152,1/8/2015,Small,One Year
6598595,tarundhiraj,male,14863798,1/8/2015,Small,One Year
6598595,tarundhiraj,male,14864173,1/8/2015,Small,One Year
5531645,RaduMilici,male,14868022,1/8/2015,Small,One Year
6600167,shortwoodBE,male,14868120,1/8/2015,Small,One Year
6610198,giraffesyo,male,14869570,1/27/2015,Small,One Year
6601924,fjalarsson,male,14874124,1/8/2015,Small,One Year
6601924,fjalarsson,male,14877424,1/8/2015,Small,One Year
6611055,Shaban-Seleman,male,14880210,1/9/2015,Small,One Year
11611740,lcrem,female,14880340,6/16/2016,Small,One Year
6604788,556172JD,male,14883571,1/8/2015,Small,One Year
6583489,n1acosta,female,14892081,1/8/2015,Small,One Year
6610043,micsclev75,male,14902783,1/9/2015,Small,One Year
11645640,stl-anand-dodia,male,14911096,4/12/2016,Small,One Year
6634292,wgfm,male,14915000,1/12/2015,Small,One Year
7073532,jjehl,male,14920549,5/11/2016,Small,One Year
7512805,phataksonali,female,14925255,3/24/2015,Small,One Year
6583489,n1acosta,female,14926990,1/9/2015,Small,One Year
6648258,bigdatametrics,male,14929860,1/15/2015,Small,One Year
6583489,n1acosta,female,14931016,1/9/2015,Small,One Year
6620311,mikeriepe,male,14933203,1/10/2015,Small,One Year
6633689,kkiminki,male,14934507,1/11/2015,Small,One Year
6638685,moni3001001,female,14941872,1/13/2015,Small,One Year
6722284,michaelezehi,male,14944595,2/20/2015,Small,One Year
7049515,smarsh-gl,male,14952743,5/31/2015,Small,One Year
6624416,liuh3,female,14954288,1/10/2015,Small,One Year
6635023,ibrt,male,14966793,1/12/2015,Small,One Year
6633544,andersfranzanders,male,14974899,1/11/2015,Small,One Year
6633544,andersfranzanders,male,14974924,1/11/2015,Small,One Year
6633544,andersfranzanders,male,14974960,1/11/2015,Small,One Year
6904734,adngithub-MariaP,female,14976937,2/5/2015,Small,One Year
6634292,wgfm,male,14981399,1/14/2015,Small,One Year
6885304,tayloa45,male,14985973,10/28/2016,Small,One Year
6776935,diegofmattos,male,14987398,1/23/2015,Small,One Year
6638031,Tomhigg,male,14988557,1/14/2015,Small,One Year
6268096,smroecker,male,14989168,1/13/2015,Small,One Year
6638031,Tomhigg,male,14991280,1/14/2015,Small,One Year
8062362,dkao-cb,male,14994578,10/27/2015,Small,One Year
7150968,pietersv,male,14998592,10/15/2015,Small,One Year
6959723,mkhuat,female,15006247,2/10/2015,Small,One Year
6644328,karolserkis,male,15013578,1/14/2015,Small,One Year
6651970,jennyhodgson,female,15044243,1/13/2015,Small,One Year
6654103,JHitchen,male,15051846,1/15/2015,Small,One Year
6654112,doelcam,male,15051915,1/15/2015,Small,One Year
6587955,BillMcGreaham,male,15052441,1/14/2015,Small,One Year
6654573,zpfisd-bbc,male,15053659,1/14/2015,Small,One Year
6655582,blackmatte,male,15056295,1/15/2015,Small,One Year
6656346,Jann-Andrasch,male,15057818,1/15/2015,Small,One Year
7073532,jjehl,male,15063401,5/11/2016,Small,One Year
6659995,MattLane1,male,15069107,1/15/2015,Small,One Year
6959723,mkhuat,female,15073639,2/10/2015,Small,One Year
6908832,flocor4,male,15075312,2/5/2015,Small,One Year
6800855,jerrylwang,male,15082424,1/26/2015,Small,One Year
7862768,jhuntington,male,15086251,12/16/2015,Small,One Year
6669798,addzies,male,15095006,1/16/2015,Small,One Year
6669798,addzies,male,15095041,1/16/2015,Small,One Year
209780,vkmagalhaes,male,15109772,5/24/2016,Small,One Year
6638031,Tomhigg,male,15111470,1/16/2015,Small,One Year
7378553,omy09,male,15114090,3/15/2015,Small,One Year
12063227,marc-gr,male,15114954,6/6/2016,Small,One Year
6847726,rahulsutradhar,male,15123051,1/30/2015,Small,One Year
6682340,Nick-Gottschlich,male,15129772,1/16/2015,Small,One Year
6683973,ellisdr,male,15135048,1/16/2015,Small,One Year
6683536,wfminmanj,male,15135171,1/16/2015,Small,One Year
6684015,ec78,female,15135181,1/16/2015,Small,One Year
6917088,MFrank84,male,15142102,11/10/2015,Small,One Year
9155786,rmischke-dlr,male,15142642,8/19/2015,Small,One Year
7876037,ddemoray,male,15148579,11/7/2016,Small,One Year
2563474,AsLittleDesign,male,15152125,1/17/2015,Small,One Year
5007022,chrismheiser,male,15154582,1/17/2015,Small,One Year
6862647,tmlewallen,male,15156464,2/3/2015,Small,One Year
6817440,ChrisEngineer,male,15157013,1/28/2015,Small,One Year
6696378,Amm752,male,15169489,1/17/2015,Small,One Year
11889220,josephhz,male,15173931,4/6/2016,Small,One Year
6698484,jmccreight,male,15176284,3/11/2016,Small,One Year
7531427,LWessels,male,15177025,3/26/2015,Small,One Year
6698461,emdoyle,male,15179221,1/17/2015,Small,One Year
6698461,emdoyle,male,15186509,1/17/2015,Small,One Year
8467649,mattoaellis,male,15191443,6/15/2015,Small,One Year
6638685,moni3001001,female,15196675,1/17/2015,Small,One Year
6651860,lexinamer,female,15196783,1/29/2015,Small,One Year
6706712,stefanveljkovicvr,male,15198689,1/17/2015,Small,One Year
6706712,stefanveljkovicvr,male,15203282,1/17/2015,Small,One Year
11495875,geodatup,male,15205563,5/17/2016,Small,One Year
6715448,ManuCastrillonM,male,15223408,1/18/2015,Small,One Year
6716246,mdomarfaruk,male,15225071,1/20/2015,Small,One Year
6947111,nicholemaureen,female,15228902,2/18/2016,Small,One Year
7501505,cartermc24,male,15230368,4/17/2015,Small,One Year
6818899,buseamy,female,15236848,2/14/2015,Small,One Year
7172311,ernieturner,male,15239489,3/24/2015,Small,One Year
5531645,RaduMilici,male,15246103,1/19/2015,Small,One Year
6721473,ygversil,male,15247843,1/19/2015,Small,One Year
6722284,michaelezehi,male,15251896,1/19/2015,Small,One Year
6734850,borisov78,male,15252614,1/20/2015,Small,One Year
6663598,wbwork,male,15259181,1/19/2015,Small,One Year
6770786,aplanchamp,female,15264092,1/23/2015,Small,One Year
7925946,leoncarey,male,15265464,5/3/2016,Small,One Year
6727637,ZachToth,male,15267404,1/19/2015,Small,One Year
7876037,ddemoray,male,15267912,11/7/2016,Small,One Year
6727335,Lefthander,male,15269569,1/19/2015,Small,One Year
6727233,StanAndersen,male,15269648,1/19/2015,Small,One Year
6706712,stefanveljkovicvr,male,15276525,1/19/2015,Small,One Year
7041262,dansand,male,15279123,11/14/2015,Small,One Year
6806998,eric-urban,male,15285784,1/27/2015,Small,One Year
6732332,nickcowan,male,15292828,1/20/2015,Small,One Year
6843662,vgmartinez,male,15300171,4/22/2015,Small,One Year
6734362,svenruetz,male,15301400,10/15/2015,Small,One Year
6736655,kf-andrewwakeling,male,15307701,1/20/2015,Small,One Year
7106499,Gundersanne,female,15309254,5/29/2015,Small,One Year
4303828,najeezy,male,15314342,1/27/2015,Small,One Year
7331499,jujbates,male,15323747,3/11/2015,Small,One Year
7230763,peterkaplan,male,15324892,3/2/2015,Small,One Year
6676055,jstimes,male,15325098,1/29/2015,Small,One Year
6903439,sarvagayatri,female,15330535,2/5/2015,Small,One Year
3287077,calvinytong,male,15332241,1/21/2015,Small,One Year
6974848,tuzen,male,15337375,2/11/2015,Small,One Year
7925946,leoncarey,male,15341328,5/3/2016,Small,One Year
7311800,vladkampov,male,15348280,4/14/2016,Small,One Year
4303828,najeezy,male,15355200,1/26/2015,Small,One Year
6570878,bjones86,male,15355598,7/25/2016,Small,One Year
6761664,verhoevenben,male,15366127,6/27/2015,Small,One Year
7034663,Cedic,male,15366992,2/17/2015,Middle,One Year
7034684,rbourrier,male,15366992,2/17/2015,Middle,One Year
6922194,asnilles,male,15370756,2/10/2015,Small,One Year
6674935,vlk3,female,15371256,1/21/2015,Small,One Year
6648258,bigdatametrics,male,15371263,1/21/2015,Small,One Year
6661712,gilberta,male,15374657,1/21/2015,Small,One Year
4645230,mufniarz,male,15388180,1/31/2015,Small,One Year
6662279,BaiGanio,male,15416811,1/22/2015,Small,One Year
6734333,2021259K,male,15418269,4/12/2015,Small,One Year
6819817,Henriss,male,15420902,1/29/2015,Small,One Year
6736655,kf-andrewwakeling,male,15421245,1/26/2015,Small,One Year
6794181,chadlol,male,15427262,1/26/2015,Small,One Year
6837709,jessoehrlein,female,15431116,1/29/2015,Small,One Year
6777524,random9s,male,15448171,1/24/2015,Small,One Year
640469,ekulos,male,15450931,12/3/2016,Small,One Year
8259609,SilverScar,male,15466331,5/13/2016,Small,One Year
2793338,tbetous,male,15469155,1/26/2015,Small,One Year
6773993,lucabrugnolini,male,15471195,1/23/2015,Small,One Year
6775570,kenantufekci,male,15477203,1/23/2015,Small,One Year
6775775,jcarlis3,male,15477985,1/23/2015,Small,One Year
6776351,link458,male,15478037,1/23/2015,Small,One Year
6597055,patricio-marrone,male,15481979,1/23/2015,Small,One Year
6782329,jagaloci,male,15485549,1/24/2015,Small,One Year
6819047,srinisatya1966,male,15492523,1/31/2015,Small,One Year
6779789,fatihcakmak,male,15492597,1/24/2015,Small,One Year
6783997,arjundevarajan,male,15508244,1/24/2015,Small,One Year
6689896,not-cosmo,male,15519950,1/25/2015,Small,One Year
6746622,kamilaispl,male,15525439,1/29/2015,Small,One Year
6775570,kenantufekci,male,15533461,2/2/2015,Small,One Year
6917685,christopher-schroeder,male,15534735,2/6/2015,Small,One Year
6837528,kevinqmcdonald,male,15534843,2/2/2015,Small,One Year
6599174,eshenfield,female,15546028,1/25/2015,Small,One Year
6794181,chadlol,male,15552434,1/29/2015,Small,One Year
6880218,kkrizanovic,male,15557428,3/28/2015,Small,One Year
6581864,excaliburswrath,male,15559849,1/26/2015,Small,One Year
6797454,oreina-irb,male,15563748,1/26/2015,Small,One Year
7873033,jamesbishop,male,15566060,5/6/2015,Small,One Year
6798425,amesclir,male,15567208,1/28/2015,Small,One Year
6798959,cansusen,female,15567428,1/26/2015,Small,One Year
6798425,amesclir,male,15568164,1/28/2015,Small,One Year
7531427,LWessels,male,15569960,5/13/2015,Small,One Year
7517487,evasnee,female,15570176,6/5/2015,Small,One Year
6800415,mbatko,male,15571947,1/26/2015,Small,One Year
6693021,takis79,male,15574135,3/9/2015,Small,One Year
6959962,hammerly,male,15574317,2/10/2015,Middle,One Year
7588135,jskovlin,male,15574317,3/31/2015,Middle,One Year
6800997,wes1991,male,15575359,1/26/2015,Small,One Year
4390242,tannergooding,male,15576882,10/1/2015,Small,One Year
2011747,guiruiz,male,15578041,12/10/2015,Small,One Year
6819817,Henriss,male,15578626,1/28/2015,Small,One Year
11393344,mmucci,male,15579537,2/1/2016,Small,One Year
6438588,toddcaldwell,male,15582231,1/27/2015,Small,One Year
6922960,jmeis,male,15583762,2/6/2015,Small,One Year
7876037,ddemoray,male,15586941,11/7/2016,Small,One Year
30681676,nicolasboeuf,male,15587693,8/25/2016,Small,One Year
6803934,npersad84,male,15589276,1/27/2015,Small,One Year
6816784,achmurzy,male,15592012,1/27/2015,Small,One Year
7401420,igznicolasjaremek,male,15606807,3/17/2015,Small,One Year
6816311,iceColdChris,male,15608526,1/27/2015,Small,One Year
6819281,Mohan-Sharma,male,15608541,1/28/2015,Small,One Year
6820084,eg045947,male,15619999,1/28/2015,Middle,One Year
